index,pos,block_num,PEDOT_spd,PEDOT_rt,Grid_rt,Electrode_dep_T,Electrode_anneal_T,Grid_anneal_T,Electrode_amb_dep_T,Electrode_dep_humidity,DD_S315,DD_PV416,DD_PGMEA,T_air_Grid,Grid_Dep_Humidity,Web_speed_Grid,Web_speed_Active,Flow0_Active,Flow1_Active,Flow2_Active,Active_layer_Head_T,Active_layer_annealing_T,Active_layer2_annealing_T,Active_amb_dep_T,Active_humid,DD_DCB,DD_Y6,DD_PD10,Web_speed_ETL,Flow0_ETL,T_heater1_ETL,T_heater2_ETL,T_air_ETL,Humidity_ETL,DD_IPA,DD_ZnO,TDD of active,Donor fraction,voc,jsc,ff,pce
11470,63075,287,600,200,0.3,59.985,139.955,130.0233333,24.42,48.53,6666.666667,3000,2000,24.42,48.53,600,300,0,29.24528302,10.75471698,90.7,130.02,130.025,24.54,49.695,1333.333333,17.0245283,9.642138365,300,15,130.03,130,24.155,48.54,500,14,26.66666667,0.361580189,0.7255418,-15.38522857,59.16733499,6.604628571
11471,63080,287,600,200,0.3,59.99,139.96,130.02,24.42,48.53,6666.666667,3000,2000,24.42,48.53,600,300,0,29.28301887,10.71698113,90.63666667,130.0233333,130.0266667,24.54,49.67666667,1333.333333,17.03496855,9.631698113,300,15,130.03,129.99,24.15333333,48.54,500,14,26.66666667,0.361188679,0.726166628,-15.23077143,61.89627878,6.845776667
11472,63085,287,600,200,0.3,59.995,139.965,130.0166667,24.42,48.53,6666.666667,3000,2000,24.42,48.53,600,300,0,29.32075472,10.67924528,90.57333333,130.0266667,130.0283333,24.54,49.65833333,1333.333333,17.04540881,9.621257862,300,15,130.03,129.975,24.15166667,48.54,500,14,26.66666667,0.36079717,0.738281313,-15.23275238,60.52945925,6.807177143
11473,63090,287,600,200,0.3,60,139.97,130.0133333,24.42,48.53,6666.666667,3000,2000,24.42,48.53,600,300,0,29.35849057,10.64150943,90.51,130.03,130.03,24.54,49.64,1333.333333,17.05584906,9.61081761,300,15,130.03,129.96,24.15,48.54,500,14,26.66666667,0.36040566,0.727073777,-14.88412381,63.11615983,6.83034
11474,63095,287,600,200,0.3,60.00333333,139.9716667,130.01,24.42166667,48.53,6666.666667,3000,2000,24.42166667,48.53,600,300,0,29.39622642,10.60377358,90.43833333,130.0266667,130.0366667,24.54166667,49.63,1333.333333,17.06628931,9.600377358,300,15,130.0233333,129.945,24.15166667,48.54,500,14,26.66666667,0.360014151,0.737926503,-16.00150476,59.15673568,6.985188571
11475,63100,287,600,200,0.3,60.00666667,139.9733333,130.0066667,24.42333333,48.53,6666.666667,3000,2000,24.42333333,48.53,600,300,0,29.43396226,10.56603774,90.36666667,130.0233333,130.0433333,24.54333333,49.62,1333.333333,17.07672956,9.589937107,300,15,130.0166667,129.93,24.15333333,48.54,500,14,26.66666667,0.359622642,0.707620681,-15.48191429,55.83995804,6.117447619
11476,63105,287,600,200,0.3,60.01,139.975,130.0033333,24.425,48.53,6666.666667,3000,2000,24.425,48.53,600,300,0,29.47169811,10.52830189,90.295,130.02,130.05,24.545,49.61,1333.333333,17.08716981,9.579496855,300,15,130.01,129.915,24.155,48.54,500,14,26.66666667,0.359231132,0.740392254,-15.59560952,59.40009589,6.858850952
11477,63110,287,600,200,0.3,60.01333333,139.9766667,130,24.42666667,48.53,6666.666667,3000,2000,24.42666667,48.53,600,300,0,29.50943396,10.49056604,90.22333333,130.0166667,130.0566667,24.54666667,49.6,1333.333333,17.09761006,9.569056604,300,15,130.0033333,129.9,24.15666667,48.54,500,14,26.66666667,0.358839623,0.732449488,-14.82770476,58.56427266,6.360399048
11478,63115,287,600,200,0.3,60.01666667,139.9783333,130.0016667,24.42833333,48.53,6666.666667,3000,2000,24.42833333,48.53,600,300,0,29.54716981,10.45283019,90.15166667,130.0133333,130.0633333,24.54833333,49.59,1333.333333,17.10805031,9.558616352,300,15,129.9966667,129.8983333,24.15833333,48.54,500,14,26.66666667,0.358448113,0.71004522,-15.37772381,62.34860621,6.807769048
11479,63120,287,600,200,0.3,60.02,139.98,130.0033333,24.43,48.53,6666.666667,3000,2000,24.43,48.53,600,300,0,29.58490566,10.41509434,90.08,130.01,130.07,24.55,49.58,1333.333333,17.11849057,9.548176101,300,15,129.99,129.8966667,24.16,48.54,500,14,26.66666667,0.358056604,0.72478629,-14.2438,59.55877894,6.14867619
11480,63145,288,600,200,0.3,60.02,139.9883333,130.0083333,24.43,48.53,6666.666667,3000,2000,24.43,48.53,600,300,0,29.77358491,10.22641509,89.955,130.01,130.145,24.55833333,49.58,1333.333333,17.17069182,9.495974843,300,15,129.99,129.895,24.16,48.565,500,14,26.66666667,0.356099057,0.742924861,-15.2096,63.35029287,7.158323333
11481,63150,288,600,200,0.3,60.02,139.99,130.0066667,24.43,48.53,6666.666667,3000,2000,24.43,48.53,600,300,0,29.81132075,10.18867925,89.93,130.01,130.16,24.56,49.58,1333.333333,17.18113208,9.485534591,300,15,129.99,129.9,24.16,48.57,500,14,26.66666667,0.355707547,0.733425599,-15.0012,64.65207378,7.113191905
11482,63155,288,600,200,0.3,60.01833333,139.9933333,130.005,24.43,48.53,6666.666667,3000,2000,24.43,48.53,600,300,0,29.8490566,10.1509434,90.00666667,130.0083333,130.1366667,24.56166667,49.585,1333.333333,17.19157233,9.47509434,300,15,129.9866667,129.905,24.16,48.57,500,14,26.66666667,0.355316038,0.739978021,-15.44555238,64.4205318,7.362860476
11483,63160,288,600,200,0.3,60.01666667,139.9966667,130.0033333,24.43,48.53,6666.666667,3000,2000,24.43,48.53,600,300,0,29.88679245,10.11320755,90.08333333,130.0066667,130.1133333,24.56333333,49.59,1333.333333,17.20201258,9.464654088,300,15,129.9833333,129.91,24.16,48.57,500,14,26.66666667,0.354924528,0.735300363,-15.56142857,64.47321156,7.37723381
11484,63165,288,600,200,0.3,60.015,140,130.0016667,24.43,48.53,6666.666667,3000,2000,24.43,48.53,600,300,0,29.9245283,10.0754717,90.16,130.005,130.09,24.565,49.595,1333.333333,17.21245283,9.454213836,300,15,129.98,129.915,24.16,48.57,500,14,26.66666667,0.354533019,0.735870372,-16.15831429,60.8472236,7.234993333
11485,63170,288,600,200,0.3,60.01333333,140.0033333,130,24.43,48.53,6666.666667,3000,2000,24.43,48.53,600,300,0,29.96226415,10.03773585,90.23666667,130.0033333,130.0666667,24.56666667,49.6,1333.333333,17.22289308,9.443773585,300,15,129.9766667,129.92,24.16,48.57,500,14,26.66666667,0.354141509,0.730234985,-15.71434286,61.69448249,7.079542381
11486,63175,288,600,200,0.3,60.01166667,140.0066667,130.005,24.43,48.53,6666.666667,3000,2000,24.43,48.53,600,300,0,30,10,90.31333333,130.0016667,130.0433333,24.56833333,49.605,1333.333333,17.23333333,9.433333333,300,15,129.9733333,129.9316667,24.16,48.57,500,14,26.66666667,0.35375,0.739927166,-16.12712381,61.10600517,7.291716667
11487,63180,288,600,200,0.3,60.01,140.01,130.01,24.43,48.53,6666.666667,3000,2000,24.43,48.53,600,300,0,30.03773585,9.962264151,90.39,130,130.02,24.57,49.61,1333.333333,17.24377358,9.422893082,300,15,129.97,129.9433333,24.16,48.57,500,14,26.66666667,0.353358491,0.734719555,-15.31731429,62.48098625,7.031566667
11488,63185,288,600,200,0.3,60.00333333,140.0116667,130.015,24.43,48.53,6666.666667,3000,2000,24.43,48.53,600,300,0,30.0754717,9.924528302,90.44833333,129.9966667,130.01,24.57,49.59833333,1333.333333,17.25421384,9.41245283,300,15,129.9783333,129.955,24.15833333,48.57,500,14,26.66666667,0.352966981,0.742759768,-15.89955238,60.82246902,7.182858571
11489,63190,288,600,200,0.3,59.99666667,140.0133333,130.02,24.43,48.53,6666.666667,3000,2000,24.43,48.53,600,300,0,30.11320755,9.886792453,90.50666667,129.9933333,130,24.57,49.58666667,1333.333333,17.26465409,9.402012579,300,15,129.9866667,129.9666667,24.15666667,48.57,500,14,26.66666667,0.352575472,0.710643614,-15.71308571,57.77031405,6.450866667
11490,63195,288,600,200,0.3,59.99,140.015,130.025,24.43,48.53,6666.666667,3000,2000,24.43,48.53,600,300,0,30.1509434,9.849056604,90.565,129.99,129.99,24.57,49.575,1333.333333,17.27509434,9.391572327,300,15,129.995,129.9783333,24.155,48.57,500,14,26.66666667,0.352183962,0.3500164,-15.1448381,24.28682482,1.287430429
11491,63200,288,600,200,0.3,59.98333333,140.0166667,130.03,24.43,48.53,6666.666667,3000,2000,24.43,48.53,600,300,0,30.18867925,9.811320755,90.62333333,129.9866667,129.98,24.57,49.56333333,1333.333333,17.28553459,9.381132075,300,15,130.0033333,129.99,24.15333333,48.57,500,14,26.66666667,0.351792453,0.735960458,-16.00330476,59.98690691,7.065137619
11492,63205,288,600,200,0.3,59.97666667,140.0183333,130.025,24.43,48.53,6666.666667,3000,2000,24.43,48.53,600,300,0,30.22641509,9.773584906,90.68166667,129.9833333,129.97,24.57,49.55166667,1333.333333,17.29597484,9.370691824,300,15,130.0116667,130.0033333,24.15166667,48.57,500,14,26.66666667,0.351400943,0.744611129,-16.13538095,60.30400703,7.245275714
11493,63210,288,600,200,0.3,59.97,140.02,130.02,24.43,48.53,6666.666667,3000,2000,24.43,48.53,600,300,0,30.26415094,9.735849057,90.74,129.98,129.96,24.57,49.54,1333.333333,17.30641509,9.360251572,300,15,130.02,130.0166667,24.15,48.57,500,14,26.66666667,0.351009434,0.737830672,-15.3361619,60.83444729,6.88371619
11494,63215,288,600,200,0.3,59.98333333,140.0116667,130.015,24.43,48.53,6666.666667,3000,2000,24.43,48.53,600,300,0,30.30188679,9.698113208,90.755,129.9866667,129.945,24.57,49.535,1333.333333,17.31685535,9.349811321,300,15,130.015,130.03,24.15166667,48.57,500,14,26.66666667,0.350617925,0.741623568,-15.41355238,61.69009259,7.051827619
11495,63220,288,600,200,0.3,59.99666667,140.0033333,130.01,24.43,48.53,6666.666667,3000,2000,24.43,48.53,600,300,0,30.33962264,9.660377358,90.77,129.9933333,129.93,24.57,49.53,1333.333333,17.3272956,9.339371069,300,15,130.01,130.0433333,24.15333333,48.57,500,14,26.66666667,0.350226415,0.739562986,-14.7252,63.36735193,6.900839524
11496,63225,288,600,200,0.3,60.01,139.995,130.005,24.43,48.53,6666.666667,3000,2000,24.43,48.53,600,300,0,30.37735849,9.622641509,90.785,130,129.915,24.57,49.525,1333.333333,17.33773585,9.328930818,300,15,130.005,130.0566667,24.155,48.57,500,14,26.66666667,0.349834906,0.73620589,-15.23932381,62.71228789,7.035867143
11497,63230,288,600,200,0.3,60.02333333,139.9866667,130,24.43,48.53,6666.666667,3000,2000,24.43,48.53,600,300,0,30.41509434,9.58490566,90.8,130.0066667,129.9,24.57,49.52,1333.333333,17.3481761,9.318490566,300,15,130,130.07,24.15666667,48.57,500,14,26.66666667,0.349443396,0.714329233,-14.38715238,60.14407328,6.181104762
11498,63235,288,600,200,0.3,60.03666667,139.9783333,130.0016667,24.43,48.53,6666.666667,3000,2000,24.43,48.53,600,300,0,30.45283019,9.547169811,90.815,130.0133333,129.885,24.57,49.515,1333.333333,17.35861635,9.308050314,300,15,129.995,130.0883333,24.15833333,48.57,500,14,26.66666667,0.349051887,0.739054733,-14.2048,64.22952146,6.742895238
11499,63240,288,600,200,0.3,60.05,139.97,130.0033333,24.43,48.53,6666.666667,3000,2000,24.43,48.53,600,300,0,30.49056604,9.509433962,90.83,130.02,129.87,24.57,49.51,1333.333333,17.3690566,9.297610063,300,15,129.99,130.1066667,24.16,48.57,500,14,26.66666667,0.348660377,0.734046434,-14.92304762,62.80152147,6.879410476
11500,63245,288,600,200,0.3,60.03,139.9733333,130.005,24.43,48.53,6666.666667,3000,2000,24.43,48.53,600,300,0,30.52830189,9.471698113,90.84166667,130.02,129.8816667,24.57166667,49.505,1333.333333,17.37949686,9.287169811,300,15,129.9916667,130.125,24.15833333,48.57,500,14,26.66666667,0.348268868,0.741845377,-14.09699048,59.85790088,6.259811905
11501,63250,288,600,200,0.3,60.01,139.9766667,130.0066667,24.43,48.53,6666.666667,3000,2000,24.43,48.53,600,300,0,30.56603774,9.433962264,90.85333333,130.02,129.8933333,24.57333333,49.5,1333.333333,17.38993711,9.27672956,300,15,129.9933333,130.1433333,24.15666667,48.57,500,14,26.66666667,0.347877358,0.735908832,-14.71302857,62.10942702,6.724865714
11502,63255,288,600,200,0.3,59.99,139.98,130.0083333,24.43,48.53,6666.666667,3000,2000,24.43,48.53,600,300,0,30.60377358,9.396226415,90.865,130.02,129.905,24.575,49.495,1333.333333,17.40037736,9.266289308,300,15,129.995,130.1616667,24.155,48.57,500,14,26.66666667,0.347485849,0.743485517,-14.53252381,60.25051025,6.509899524
11503,63260,288,600,200,0.3,59.97,139.9833333,130.01,24.43,48.53,6666.666667,3000,2000,24.43,48.53,600,300,0,30.64150943,9.358490566,90.87666667,130.02,129.9166667,24.57666667,49.49,1333.333333,17.41081761,9.255849057,300,15,129.9966667,130.18,24.15333333,48.57,500,14,26.66666667,0.34709434,0.736470143,-14.71879048,62.97968934,6.826966667
11504,63265,288,600,200,0.3,59.95,139.9866667,130.0083333,24.43,48.53,6666.666667,3000,2000,24.43,48.53,600,300,0,30.67924528,9.320754717,90.88833333,130.02,129.9283333,24.57833333,49.485,1333.333333,17.42125786,9.245408805,300,15,129.9983333,130.1766667,24.15166667,48.57,500,14,26.66666667,0.34670283,0.737768726,-14.39278095,63.71862485,6.76599
11505,63270,288,600,200,0.3,59.93,139.99,130.0066667,24.43,48.53,6666.666667,3000,2000,24.43,48.53,600,300,0,30.71698113,9.283018868,90.9,130.02,129.94,24.58,49.48,1333.333333,17.43169811,9.234968553,300,15,130,130.1733333,24.15,48.57,500,14,26.66666667,0.346311321,0.738291093,-15.12513333,60.21349713,6.723891429
11506,63275,288,600,200,0.3,59.945,139.9883333,130.005,24.43,48.51833333,6666.666667,3000,2000,24.43,48.51833333,600,300,0,30.75471698,9.245283019,90.87666667,130.015,129.9483333,24.58,49.48,1333.333333,17.44213836,9.224528302,300,15,130.005,130.17,24.15166667,48.57,500,14,26.66666667,0.345919811,0.745742058,-14.20499048,61.55068912,6.52022381
11507,63280,288,600,200,0.3,59.96,139.9866667,130.0033333,24.43,48.50666667,6666.666667,3000,2000,24.43,48.50666667,600,300,0,30.79245283,9.20754717,90.85333333,130.01,129.9566667,24.58,49.48,1333.333333,17.45257862,9.21408805,300,15,130.01,130.1666667,24.15333333,48.57,500,14,26.66666667,0.345528302,0.721814924,-13.6054,64.36512948,6.321029524
11508,63285,288,600,200,0.3,59.975,139.985,130.0016667,24.43,48.495,6666.666667,3000,2000,24.43,48.495,600,300,0,30.83018868,9.169811321,90.83,130.005,129.965,24.58,49.48,1333.333333,17.46301887,9.203647799,300,15,130.015,130.1633333,24.155,48.57,500,14,26.66666667,0.345136792,0.735037582,-13.67459048,60.65897041,6.097038095
11509,63290,288,600,200,0.3,59.99,139.9833333,130,24.43,48.48333333,6666.666667,3000,2000,24.43,48.48333333,600,300,0,30.86792453,9.132075472,90.80666667,130,129.9733333,24.58,49.48,1333.333333,17.47345912,9.193207547,300,15,130.02,130.16,24.15666667,48.57,500,14,26.66666667,0.344745283,0.738933479,-14.42464762,61.39073115,6.543549048
11510,63295,288,600,200,0.3,60.005,139.9816667,130.0033333,24.43,48.47166667,6666.666667,3000,2000,24.43,48.47166667,600,300,0,30.90566038,9.094339623,90.78333333,129.995,129.9816667,24.58,49.48,1333.333333,17.48389937,9.182767296,300,15,130.025,130.1466667,24.15833333,48.57,500,14,26.66666667,0.344353774,0.746938629,-15.40240952,62.81122295,7.226214286
11511,63300,288,600,200,0.3,60.02,139.98,130.0066667,24.43,48.46,6666.666667,3000,2000,24.43,48.46,600,300,0,30.94339623,9.056603774,90.76,129.99,129.99,24.58,49.48,1333.333333,17.49433962,9.172327044,300,15,130.03,130.1333333,24.16,48.57,500,14,26.66666667,0.343962264,0.720185387,-13.88975238,63.73106999,6.375144286
11512,63305,288,600,200,0.3,60.005,139.9883333,130.01,24.43,48.46,6666.666667,3000,2000,24.43,48.46,600,300,0,30.98113208,9.018867925,90.64833333,129.9866667,129.995,24.58333333,49.475,1333.333333,17.50477987,9.161886792,300,15,130.03,130.12,24.15833333,48.57,500,14,26.66666667,0.343570755,0.736299264,-15.52764762,61.26310541,7.004208095
11513,63310,288,600,200,0.3,59.99,139.9966667,130.0133333,24.43,48.46,6666.666667,3000,2000,24.43,48.46,600,300,0,31.01886792,8.981132075,90.53666667,129.9833333,130,24.58666667,49.47,1333.333333,17.51522013,9.151446541,300,15,130.03,130.1066667,24.15666667,48.57,500,14,26.66666667,0.343179245,0.718581102,-14.04147619,63.81548997,6.438944286
11514,63315,288,600,200,0.3,59.975,140.005,130.0166667,24.43,48.46,6666.666667,3000,2000,24.43,48.46,600,300,0,31.05660377,8.943396226,90.425,129.98,130.005,24.59,49.465,1333.333333,17.52566038,9.141006289,300,15,130.03,130.0933333,24.155,48.57,500,14,26.66666667,0.342787736,0.739558486,-15.0326,62.42997072,6.94064381
11515,63320,288,600,200,0.3,59.96,140.0133333,130.02,24.43,48.46,6666.666667,3000,2000,24.43,48.46,600,300,0,31.09433962,8.905660377,90.31333333,129.9766667,130.01,24.59333333,49.46,1333.333333,17.53610063,9.130566038,300,15,130.03,130.08,24.15333333,48.57,500,14,26.66666667,0.342396226,0.73511755,-13.6464,64.50934342,6.471389048
11516,63325,288,600,200,0.3,59.945,140.0216667,130.0216667,24.43,48.46,6666.666667,3000,2000,24.43,48.46,600,300,0,31.13207547,8.867924528,90.20166667,129.9733333,130.015,24.59666667,49.455,1333.333333,17.54654088,9.120125786,300,15,130.03,130.0616667,24.15166667,48.57,500,14,26.66666667,0.342004717,0.741263003,-14.82367619,62.99113711,6.921619048
11517,63330,288,600,200,0.3,59.93,140.03,130.0233333,24.43,48.46,6666.666667,3000,2000,24.43,48.46,600,300,0,31.16981132,8.830188679,90.09,129.97,130.02,24.6,49.45,1333.333333,17.55698113,9.109685535,300,15,130.03,130.0433333,24.15,48.57,500,14,26.66666667,0.341613208,0.736764085,-15.26551429,64.09090992,7.208357619
11518,63335,288,600,200,0.3,59.94,140.025,130.025,24.43,48.46,6666.666667,3000,2000,24.43,48.46,600,300,0,31.20754717,8.79245283,89.965,129.9766667,130.0166667,24.6,49.44333333,1333.333333,17.56742138,9.099245283,300,15,130.03,130.025,24.15,48.57,500,14,26.66666667,0.341221698,0.738960744,-15.45481905,62.84624745,7.177358571
11519,63340,288,600,200,0.3,59.95,140.02,130.0266667,24.43,48.46,6666.666667,3000,2000,24.43,48.46,600,300,0,31.24528302,8.754716981,89.84,129.9833333,130.0133333,24.6,49.43666667,1333.333333,17.57786164,9.088805031,300,15,130.03,130.0066667,24.15,48.57,500,14,26.66666667,0.340830189,0.737489052,-15.12627619,63.66334069,7.101940476
11520,63365,289,600,200,0.3,59.99166667,140.0033333,130.015,24.43333333,48.46,6666.666667,3000,2000,24.43333333,48.46,600,300,0,31.43396226,8.566037736,89.47166667,130.0116667,130.0066667,24.6,49.41,1333.333333,17.63006289,9.036603774,300,15,130.0233333,129.93,24.15,48.575,500,14,26.66666667,0.338872642,0.736926802,-14.23551429,58.72086315,6.160130952
11521,63370,289,600,200,0.3,59.99333333,140.0066667,130.01,24.43666667,48.46,6666.666667,3000,2000,24.43666667,48.46,600,300,0,31.47169811,8.528301887,89.60333333,130.0133333,130.0133333,24.6,49.41,1333.333333,17.64050314,9.026163522,300,15,130.0166667,129.9166667,24.15,48.58,500,14,26.66666667,0.338481132,0.72042037,-15.12848571,58.57466518,6.38397619
11522,63375,289,600,200,0.3,59.995,140.01,130.005,24.44,48.46,6666.666667,3000,2000,24.44,48.46,600,300,0,31.50943396,8.490566038,89.735,130.015,130.02,24.6,49.41,1333.333333,17.6509434,9.01572327,300,15,130.01,129.9033333,24.15,48.585,500,14,26.66666667,0.338089623,0.722047543,-14.57437143,53.14099188,5.592233333
11523,63380,289,600,200,0.3,59.99666667,140.0133333,130,24.44333333,48.46,6666.666667,3000,2000,24.44333333,48.46,600,300,0,31.54716981,8.452830189,89.86666667,130.0166667,130.0266667,24.6,49.41,1333.333333,17.66138365,9.005283019,300,15,130.0033333,129.89,24.15,48.59,500,14,26.66666667,0.337698113,0.723364161,-14.73746667,59.37204397,6.329389524
11524,63385,289,600,200,0.3,59.99833333,140.0166667,129.9983333,24.44666667,48.46,6666.666667,3000,2000,24.44666667,48.46,600,300,0,31.58490566,8.41509434,89.99833333,130.0183333,130.0333333,24.6,49.41,1333.333333,17.6718239,8.994842767,300,15,129.9966667,129.8933333,24.15,48.595,500,14,26.66666667,0.337306604,0.742286994,-16.22709524,55.37702626,6.670252381
11525,63390,289,600,200,0.3,60,140.02,129.9966667,24.45,48.46,6666.666667,3000,2000,24.45,48.46,600,300,0,31.62264151,8.377358491,90.13,130.02,130.04,24.6,49.41,1333.333333,17.68226415,8.984402516,300,15,129.99,129.8966667,24.15,48.6,500,14,26.66666667,0.336915094,0.723667196,-15.48649524,59.61156987,6.680709524
11526,63395,289,600,200,0.3,59.995,140.0116667,129.995,24.45,48.465,6666.666667,3000,2000,24.45,48.465,600,300,0,31.66037736,8.339622642,90.55833333,130.0166667,130.035,24.6,49.41666667,1333.333333,17.6927044,8.973962264,300,15,129.9866667,129.9,24.15,48.60666667,500,14,26.66666667,0.336523585,0.744754616,-16.69781905,57.93733374,7.204958095
11527,63400,289,600,200,0.3,59.99,140.0033333,129.9933333,24.45,48.47,6666.666667,3000,2000,24.45,48.47,600,300,0,31.69811321,8.301886792,90.98666667,130.0133333,130.03,24.6,49.42333333,1333.333333,17.70314465,8.963522013,300,15,129.9833333,129.9033333,24.15,48.61333333,500,14,26.66666667,0.336132075,0.731340707,-15.29090476,60.94824111,6.815757143
11528,63405,289,600,200,0.3,59.985,139.995,129.9916667,24.45,48.475,6666.666667,3000,2000,24.45,48.475,600,300,0,31.73584906,8.264150943,91.415,130.01,130.025,24.6,49.43,1333.333333,17.71358491,8.953081761,300,15,129.98,129.9066667,24.15,48.62,500,14,26.66666667,0.335740566,0.744375721,-15.9554,58.60262894,6.960124286
11529,63410,289,600,200,0.3,59.98,139.9866667,129.99,24.45,48.48,6666.666667,3000,2000,24.45,48.48,600,300,0,31.77358491,8.226415094,91.84333333,130.0066667,130.02,24.6,49.43666667,1333.333333,17.72402516,8.942641509,300,15,129.9766667,129.91,24.15,48.62666667,500,14,26.66666667,0.335349057,0.730198166,-14.46638095,63.72115746,6.731072857
11530,63415,289,600,200,0.3,59.975,139.9783333,129.99,24.45,48.485,6666.666667,3000,2000,24.45,48.485,600,300,0,31.81132075,8.188679245,92.27166667,130.0033333,130.015,24.6,49.44333333,1333.333333,17.73446541,8.932201258,300,15,129.9733333,129.925,24.15,48.63333333,500,14,26.66666667,0.334957547,0.745631994,-15.87511429,59.51461153,7.044740476
11531,63420,289,600,200,0.3,59.97,139.97,129.99,24.45,48.49,6666.666667,3000,2000,24.45,48.49,600,300,0,31.8490566,8.150943396,92.7,130,130.01,24.6,49.45,1333.333333,17.74490566,8.921761006,300,15,129.97,129.94,24.15,48.64,500,14,26.66666667,0.334566038,0.708139394,-15.12695238,54.82191976,5.872519048
11532,63425,289,600,200,0.3,59.96833333,139.9733333,129.99,24.44666667,48.49,6666.666667,3000,2000,24.44666667,48.49,600,300,0,31.88679245,8.113207547,92.95833333,130,130.01,24.6,49.465,1333.333333,17.75534591,8.911320755,300,15,129.965,129.955,24.14666667,48.64,500,14,26.66666667,0.334174528,0.741527101,-15.15469524,59.61810792,6.699654762
11533,63430,289,600,200,0.3,59.96666667,139.9766667,129.99,24.44333333,48.49,6666.666667,3000,2000,24.44333333,48.49,600,300,0,31.9245283,8.075471698,93.21666667,130,130.01,24.6,49.48,1333.333333,17.76578616,8.900880503,300,15,129.96,129.97,24.14333333,48.64,500,14,26.66666667,0.333783019,0.721354178,-14.62720952,60.31271697,6.363835238
11534,63435,289,600,200,0.3,59.965,139.98,129.99,24.44,48.49,6666.666667,3000,2000,24.44,48.49,600,300,0,31.96226415,8.037735849,93.475,130,130.01,24.6,49.495,1333.333333,17.77622642,8.890440252,300,15,129.955,129.985,24.14,48.64,500,14,26.66666667,0.333391509,0.744007431,-15.60702857,59.92409579,6.958233333
11535,63440,289,600,200,0.3,59.96333333,139.9833333,129.99,24.43666667,48.49,6666.666667,3000,2000,24.43666667,48.49,600,300,0,32,8,93.73333333,130,130.01,24.6,49.51,1333.333333,17.78666667,8.88,300,15,129.95,130,24.13666667,48.64,500,14,26.66666667,0.333,0.737732113,-14.47145714,63.7473571,6.805705238
11536,63445,289,600,200,0.3,59.96166667,139.9866667,129.9916667,24.43333333,48.49,6666.666667,3000,2000,24.43333333,48.49,600,300,0,32.03773585,7.962264151,93.99166667,130,130.01,24.6,49.525,1333.333333,17.79710692,8.869559748,300,15,129.945,130.0033333,24.13333333,48.64,500,14,26.66666667,0.332608491,0.744366229,-15.15292381,61.75443128,6.965482857
11537,63450,289,600,200,0.3,59.96,139.99,129.9933333,24.43,48.49,6666.666667,3000,2000,24.43,48.49,600,300,0,32.0754717,7.924528302,94.25,130,130.01,24.6,49.54,1333.333333,17.80754717,8.859119497,300,15,129.94,130.0066667,24.13,48.64,500,14,26.66666667,0.332216981,0.723344815,-14.08358095,64.04164671,6.524105238
11538,63455,289,600,200,0.3,59.96833333,139.99,129.995,24.43,48.485,6666.666667,3000,2000,24.43,48.485,600,300,0,32.11320755,7.886792453,94.30666667,130.0016667,130.0116667,24.6,49.56833333,1333.333333,17.81798742,8.848679245,300,15,129.9483333,130.01,24.13,48.64,500,14,26.66666667,0.331825472,0.747362288,-14.61499048,63.61244502,6.948191905
11539,63460,289,600,200,0.3,59.97666667,139.99,129.9966667,24.43,48.48,6666.666667,3000,2000,24.43,48.48,600,300,0,32.1509434,7.849056604,94.36333333,130.0033333,130.0133333,24.6,49.59666667,1333.333333,17.82842767,8.838238994,300,15,129.9566667,130.0133333,24.13,48.64,500,14,26.66666667,0.331433962,0.727237215,-13.95997143,62.46892258,6.341976667
11540,63465,289,600,200,0.3,59.985,139.99,129.9983333,24.43,48.475,6666.666667,3000,2000,24.43,48.475,600,300,0,32.18867925,7.811320755,94.42,130.005,130.015,24.6,49.625,1333.333333,17.83886792,8.827798742,300,15,129.965,130.0166667,24.13,48.64,500,14,26.66666667,0.331042453,0.744561494,-14.98460952,62.04921482,6.922808095
11541,63470,289,600,200,0.3,59.99333333,139.99,130,24.43,48.47,6666.666667,3000,2000,24.43,48.47,600,300,0,32.22641509,7.773584906,94.47666667,130.0066667,130.0166667,24.6,49.65333333,1333.333333,17.84930818,8.817358491,300,15,129.9733333,130.02,24.13,48.64,500,14,26.66666667,0.330650943,0.73762399,-14.78497143,64.85132692,7.072523333
11542,63475,289,600,200,0.3,60.00166667,139.99,130,24.43,48.465,6666.666667,3000,2000,24.43,48.465,600,300,0,32.26415094,7.735849057,94.53333333,130.0083333,130.0183333,24.6,49.68166667,1333.333333,17.85974843,8.806918239,300,15,129.9816667,130.0216667,24.13,48.64,500,14,26.66666667,0.330259434,0.746875548,-15.12337143,61.85225268,6.986382857
11543,63480,289,600,200,0.3,60.01,139.99,130,24.43,48.46,6666.666667,3000,2000,24.43,48.46,600,300,0,32.30188679,7.698113208,94.59,130.01,130.02,24.6,49.71,1333.333333,17.87018868,8.796477987,300,15,129.99,130.0233333,24.13,48.64,500,14,26.66666667,0.329867925,0.737718754,-15.30458095,64.88733327,7.326089048
11544,63485,289,600,200,0.3,60.01,139.9866667,130,24.43333333,48.46,6666.666667,3000,2000,24.43333333,48.46,600,300,0,32.33962264,7.660377358,94.545,130.0066667,130.0383333,24.60166667,49.71666667,1333.333333,17.88062893,8.786037736,300,15,129.9916667,130.025,24.13333333,48.64,500,14,26.66666667,0.329476415,0.73828519,-14.8580381,64.00268719,7.020755238
